 # thickness,pce,jmax,j0,jsc,vmax,voc,ff
    0.18637E+00    0.21749E+02    0.13853E+03    0.64252E-26    0.14079E+03    0.15705E+01    0.16766E+01    0.92165E+02
    0.18838E+00    0.21766E+02    0.13864E+03    0.64494E-26    0.14091E+03    0.15705E+01    0.16765E+01    0.92164E+02
    0.19038E+00    0.21783E+02    0.13876E+03    0.64731E-26    0.14103E+03    0.15704E+01    0.16765E+01    0.92164E+02
    0.19238E+00    0.21799E+02    0.13887E+03    0.64964E-26    0.14114E+03    0.15703E+01    0.16764E+01    0.92164E+02
    0.19439E+00    0.21815E+02    0.13897E+03    0.65193E-26    0.14125E+03    0.15702E+01    0.16763E+01    0.92164E+02
    0.19639E+00    0.21830E+02    0.13908E+03    0.65417E-26    0.14135E+03    0.15702E+01    0.16763E+01    0.92163E+02
    0.19840E+00    0.21845E+02    0.13918E+03    0.65637E-26    0.14145E+03    0.15701E+01    0.16762E+01    0.92163E+02
    0.20040E+00    0.21859E+02    0.13927E+03    0.65853E-26    0.14155E+03    0.15700E+01    0.16761E+01    0.92163E+02
    0.20240E+00    0.21873E+02    0.13937E+03    0.66065E-26    0.14165E+03    0.15700E+01    0.16761E+01    0.92163E+02
    0.20441E+00    0.21887E+02    0.13946E+03    0.66272E-26    0.14174E+03    0.15699E+01    0.16760E+01    0.92162E+02
    0.20641E+00    0.21900E+02    0.13955E+03    0.66476E-26    0.14184E+03    0.15699E+01    0.16759E+01    0.92162E+02
    0.20842E+00    0.21913E+02    0.13964E+03    0.66676E-26    0.14192E+03    0.15698E+01    0.16759E+01    0.92162E+02
    0.21042E+00    0.21926E+02    0.13972E+03    0.66873E-26    0.14201E+03    0.15697E+01    0.16758E+01    0.92162E+02
    0.21242E+00    0.21938E+02    0.13981E+03    0.67065E-26    0.14210E+03    0.15697E+01    0.16758E+01    0.92161E+02
    0.21443E+00    0.21950E+02    0.13989E+03    0.67254E-26    0.14218E+03    0.15696E+01    0.16757E+01    0.92161E+02
    0.21643E+00    0.21961E+02    0.13997E+03    0.67440E-26    0.14226E+03    0.15696E+01    0.16756E+01    0.92161E+02
    0.21844E+00    0.21972E+02    0.14004E+03    0.67622E-26    0.14233E+03    0.15695E+01    0.16756E+01    0.92161E+02
    0.22044E+00    0.21983E+02    0.14012E+03    0.67800E-26    0.14241E+03    0.15695E+01    0.16755E+01    0.92161E+02
    0.22244E+00    0.21994E+02    0.14019E+03    0.67975E-26    0.14248E+03    0.15694E+01    0.16755E+01    0.92160E+02
    0.22445E+00    0.22004E+02    0.14026E+03    0.68147E-26    0.14255E+03    0.15694E+01    0.16754E+01    0.92160E+02
    0.22645E+00    0.22014E+02    0.14033E+03    0.68316E-26    0.14262E+03    0.15693E+01    0.16754E+01    0.92160E+02
    0.22846E+00    0.22024E+02    0.14039E+03    0.68481E-26    0.14269E+03    0.15693E+01    0.16753E+01    0.92160E+02
    0.23046E+00    0.22033E+02    0.14046E+03    0.68643E-26    0.14276E+03    0.15692E+01    0.16753E+01    0.92160E+02
    0.23246E+00    0.22042E+02    0.14052E+03    0.68803E-26    0.14282E+03    0.15692E+01    0.16752E+01    0.92159E+02
    0.23447E+00    0.22051E+02    0.14058E+03    0.68959E-26    0.14288E+03    0.15691E+01    0.16752E+01    0.92159E+02
    0.23647E+00    0.22060E+02    0.14064E+03    0.69112E-26    0.14294E+03    0.15691E+01    0.16751E+01    0.92159E+02
    0.23848E+00    0.22068E+02    0.14070E+03    0.69263E-26    0.14300E+03    0.15690E+01    0.16751E+01    0.92159E+02
