 #  energy  xx  yy  zz  xy  xz  yz
         1.1167         0.0055         0.0052         0.0000         1.0000         0.5965         1.0000
         1.1173         0.0055         0.0052         0.0000         1.0000         0.5965         1.0000
         1.1180         0.0055         0.0052         0.0000         1.0000         0.5964         1.0000
         1.1187         0.0055         0.0052         0.0000         1.0000         0.5963         1.0000
         1.1193         0.0055         0.0052         0.0000         1.0000         0.5963         1.0000
         1.1200         0.0055         0.0052         0.0000         1.0000         0.5962         1.0000
         1.1207         0.0055         0.0052         0.0000         1.0000         0.5961         1.0000
         1.1213         0.0055         0.0052         0.0000         1.0000         0.5961         1.0000
         1.1220         0.0055         0.0052         0.0000         1.0000         0.5960         1.0000
         1.1227         0.0055         0.0052         0.0000         1.0000         0.5959         1.0000
         1.1233         0.0055         0.0052         0.0000         1.0000         0.5958         1.0000
         1.1240         0.0055         0.0052         0.0000         1.0000         0.5958         1.0000
         1.1247         0.0055         0.0052         0.0000         1.0000         0.5957         1.0000
         1.1253         0.0055         0.0052         0.0000         1.0000         0.5956         1.0000
         1.1260         0.0055         0.0052         0.0000         1.0000         0.5956         1.0000
         1.1267         0.0055         0.0052         0.0000         1.0000         0.5955         1.0000
         1.1273         0.0055         0.0052         0.0000         1.0000         0.5954         1.0000
         1.1280         0.0055         0.0052         0.0000         1.0000         0.5953         1.0000
         1.1287         0.0056         0.0052         0.0000         1.0000         0.5953         1.0000
         1.1293         0.0056         0.0052         0.0000         1.0000         0.5952         1.0000
         1.1300         0.0056         0.0052         0.0000         1.0000         0.5951         1.0000
         1.1307         0.0056         0.0053         0.0000         1.0000         0.5951         1.0000
         1.1313         0.0056         0.0053         0.0000         1.0000         0.5950         1.0000
         1.1320         0.0056         0.0053         0.0000         1.0000         0.5949         1.0000
         1.1327         0.0056         0.0053         0.0000         1.0000         0.5948         1.0000
         1.1333         0.0056         0.0053         0.0000         1.0000         0.5948         1.0000
         1.1340         0.0056         0.0053         0.0000         1.0000         0.5947         1.0000
         1.1347         0.0056         0.0053         0.0000         1.0000         0.5946         1.0000
         1.1353         0.0056         0.0053         0.0000         1.0000         0.5946         1.0000
         1.1360         0.0056         0.0053         0.0000         1.0000         0.5945         1.0000
         1.1367         0.0056         0.0053         0.0000         1.0000         0.5944         1.0000
         1.1373         0.0056         0.0053         0.0000         1.0000         0.5943         1.0000
         1.1380         0.0056         0.0053         0.0000         1.0000         0.5943         1.0000
         1.1387         0.0056         0.0053         0.0000         1.0000         0.5942         1.0000
         1.1393         0.0056         0.0053         0.0000         1.0000         0.5941         1.0000
         1.1400         0.0056         0.0053         0.0000         1.0000         0.5941         1.0000
         1.1407         0.0056         0.0053         0.0000         1.0000         0.5940         1.0000
         1.1413         0.0056         0.0053         0.0000         1.0000         0.5939         1.0000
         1.1420         0.0056         0.0053         0.0000         1.0000         0.5938         1.0000
         1.1427         0.0056         0.0053         0.0000         1.0000         0.5938         1.0000
         1.1433         0.0057         0.0053         0.0000         1.0000         0.5937         1.0000
         1.1440         0.0057         0.0053         0.0000         1.0000         0.5936         1.0000
         1.1447         0.0057         0.0053         0.0000         1.0000         0.5935         1.0000
         1.1453         0.0057         0.0053         0.0000         1.0000         0.5935         1.0000
         1.1460         0.0057         0.0053         0.0000         1.0000         0.5934         1.0000
         1.1467         0.0057         0.0053         0.0000         1.0000         0.5933         1.0000
         1.1473         0.0057         0.0054         0.0000         1.0000         0.5933         1.0000
         1.1480         0.0057         0.0054         0.0000         1.0000         0.5932         1.0000
         1.1487         0.0057         0.0054         0.0000         1.0000         0.5931         1.0000
         1.1493         0.0057         0.0054         0.0000         1.0000         0.5930         1.0000
         1.1500         0.0057         0.0054         0.0000         1.0000         0.5930         1.0000
         1.1507         0.0057         0.0054         0.0000         1.0000         0.5929         1.0000
         1.1513         0.0057         0.0054         0.0000         1.0000         0.5928         1.0000
         1.1520         0.0057         0.0054         0.0000         1.0000         0.5927         1.0000
         1.1527         0.0057         0.0054         0.0000         1.0000         0.5927         1.0000
         1.1533         0.0057         0.0054         0.0000         1.0000         0.5926         1.0000
         1.1540         0.0057         0.0054         0.0000         1.0000         0.5925         1.0000
         1.1547         0.0057         0.0054         0.0000         1.0000         0.5925         1.0000
         1.1553         0.0057         0.0054         0.0000         1.0000         0.5924         1.0000
         1.1560         0.0057         0.0054         0.0000         1.0000         0.5923         1.0000
         1.1567         0.0057         0.0054         0.0000         1.0000         0.5922         1.0000
         1.1573         0.0057         0.0054         0.0000         1.0000         0.5922         1.0000
         1.1580         0.0058         0.0054         0.0000         1.0000         0.5921         1.0000
         1.1587         0.0058         0.0054         0.0000         1.0000         0.5920         1.0000
         1.1593         0.0058         0.0054         0.0000         1.0000         0.5919         1.0000
         1.1600         0.0058         0.0054         0.0000         1.0000         0.5919         1.0000
         1.1607         0.0058         0.0054         0.0000         1.0000         0.5918         1.0000
         1.1613         0.0058         0.0054         0.0000         1.0000         0.5917         1.0000
         1.1620         0.0058         0.0054         0.0000         1.0000         0.5916         1.0000
         1.1627         0.0058         0.0054         0.0000         1.0000         0.5916         1.0000
         1.1633         0.0058         0.0055         0.0000         1.0000         0.5915         1.0000
         1.1640         0.0058         0.0055         0.0000         1.0000         0.5914         1.0000
         1.1647         0.0058         0.0055         0.0000         1.0000         0.5914         1.0000
         1.1653         0.0058         0.0055         0.0000         1.0000         0.5913         1.0000
         1.1660         0.0058         0.0055         0.0000         1.0000         0.5912         1.0000
         1.1667         0.0058         0.0055         0.0000         1.0000         0.5911         1.0000
         1.1673         0.0058         0.0055         0.0000         1.0000         0.5911         1.0000
         1.1680         0.0058         0.0055         0.0000         1.0000         0.5910         1.0000
         1.1687         0.0058         0.0055         0.0000         1.0000         0.5909         1.0000
         1.1693         0.0058         0.0055         0.0000         1.0000         0.5908         1.0000
         1.1700         0.0058         0.0055         0.0000         1.0000         0.5908         1.0000
         1.1707         0.0058         0.0055         0.0000         1.0000         0.5907         1.0000
         1.1713         0.0058         0.0055         0.0000         1.0000         0.5906         1.0000
         1.1720         0.0059         0.0055         0.0000         1.0000         0.5905         1.0000
         1.1727         0.0059         0.0055         0.0000         1.0000         0.5905         1.0000
         1.1733         0.0059         0.0055         0.0000         1.0000         0.5904         1.0000
         1.1740         0.0059         0.0055         0.0000         1.0000         0.5903         1.0000
         1.1747         0.0059         0.0055         0.0000         1.0000         0.5902         1.0000
         1.1753         0.0059         0.0055         0.0000         1.0000         0.5902         1.0000
         1.1760         0.0059         0.0055         0.0000         1.0000         0.5901         1.0000
         1.1767         0.0059         0.0055         0.0000         1.0000         0.5900         1.0000
         1.1773         0.0059         0.0055         0.0000         1.0000         0.5899         1.0000
         1.1780         0.0059         0.0055         0.0000         1.0000         0.5899         1.0000
         1.1787         0.0059         0.0055         0.0000         1.0000         0.5898         1.0000
         1.1793         0.0059         0.0056         0.0000         1.0000         0.5897         1.0000
         1.1800         0.0059         0.0056         0.0000         1.0000         0.5896         1.0000
         1.1807         0.0059         0.0056         0.0000         1.0000         0.5896         1.0000
         1.1813         0.0059         0.0056         0.0000         1.0000         0.5895         1.0000
         1.1820         0.0059         0.0056         0.0000         1.0000         0.5894         1.0000
         1.1827         0.0059         0.0056         0.0000         1.0000         0.5893         1.0000
         1.1833         0.0059         0.0056         0.0000         1.0000         0.5893         1.0000
         1.1840         0.0059         0.0056         0.0000         1.0000         0.5892         1.0000
         1.1847         0.0059         0.0056         0.0000         1.0000         0.5891         1.0000
         1.1853         0.0060         0.0056         0.0000         1.0000         0.5890         1.0000
         1.1860         0.0060         0.0056         0.0000         1.0000         0.5890         1.0000
         1.1867         0.0060         0.0056         0.0000         1.0000         0.5889         1.0000
         1.1873         0.0060         0.0056         0.0000         1.0000         0.5888         1.0000
         1.1880         0.0060         0.0056         0.0000         1.0000         0.5887         1.0000
         1.1887         0.0060         0.0056         0.0000         1.0000         0.5887         1.0000
         1.1893         0.0060         0.0056         0.0000         1.0000         0.5886         1.0000
         1.1900         0.0060         0.0056         0.0000         1.0000         0.5885         1.0000
         1.1907         0.0060         0.0056         0.0000         1.0000         0.5884         1.0000
         1.1913         0.0060         0.0056         0.0000         1.0000         0.5884         1.0000
         1.1920         0.0060         0.0056         0.0000         1.0000         0.5883         1.0000
         1.1927         0.0060         0.0056         0.0000         1.0000         0.5882         1.0000
         1.1933         0.0060         0.0056         0.0000         1.0000         0.5881         1.0000
         1.1940         0.0060         0.0056         0.0000         1.0000         0.5881         1.0000
         1.1947         0.0060         0.0057         0.0000         1.0000         0.5880         1.0000
         1.1953         0.0060         0.0057         0.0000         1.0000         0.5879         1.0000
         1.1960         0.0060         0.0057         0.0000         1.0000         0.5878         1.0000
         1.1967         0.0060         0.0057         0.0000         1.0000         0.5878         1.0000
         1.1973         0.0060         0.0057         0.0000         1.0000         0.5877         1.0000
         1.1980         0.0060         0.0057         0.0000         1.0000         0.5876         1.0000
         1.1987         0.0061         0.0057         0.0000         1.0000         0.5875         1.0000
         1.1993         0.0061         0.0057         0.0000         1.0000         0.5874         1.0000
         1.2000         0.0061         0.0057         0.0000         1.0000         0.5874         1.0000
         1.2007         0.0061         0.0057         0.0000         1.0000         0.5873         1.0000
         1.2013         0.0061         0.0057         0.0000         1.0000         0.5872         1.0000
         1.2020         0.0061         0.0057         0.0000         1.0000         0.5871         1.0000
         1.2027         0.0061         0.0057         0.0000         1.0000         0.5871         1.0000
         1.2033         0.0061         0.0057         0.0000         1.0000         0.5870         1.0000
         1.2040         0.0061         0.0057         0.0000         1.0000         0.5869         1.0000
         1.2047         0.0061         0.0057         0.0000         1.0000         0.5868         1.0000
         1.2053         0.0061         0.0057         0.0000         1.0000         0.5868         1.0000
         1.2060         0.0061         0.0057         0.0000         1.0000         0.5867         1.0000
         1.2067         0.0061         0.0057         0.0000         1.0000         0.5866         1.0000
         1.2073         0.0061         0.0057         0.0000         1.0000         0.5865         1.0000
         1.2080         0.0061         0.0057         0.0000         1.0000         0.5864         1.0000
         1.2087         0.0061         0.0057         0.0000         1.0000         0.5864         1.0000
         1.2093         0.0061         0.0058         0.0000         1.0000         0.5863         1.0000
         1.2100         0.0061         0.0058         0.0000         1.0000         0.5862         1.0000
         1.2107         0.0061         0.0058         0.0000         1.0000         0.5861         1.0000
         1.2113         0.0062         0.0058         0.0000         1.0000         0.5861         1.0000
         1.2120         0.0062         0.0058         0.0000         1.0000         0.5860         1.0000
         1.2127         0.0062         0.0058         0.0000         1.0000         0.5859         1.0000
         1.2133         0.0062         0.0058         0.0000         1.0000         0.5858         1.0000
         1.2140         0.0062         0.0058         0.0000         1.0000         0.5857         1.0000
         1.2147         0.0062         0.0058         0.0000         1.0000         0.5857         1.0000
         1.2153         0.0062         0.0058         0.0000         1.0000         0.5856         1.0000
         1.2160         0.0062         0.0058         0.0000         1.0000         0.5855         1.0000
         1.2167         0.0062         0.0058         0.0000         1.0000         0.5854         1.0000
         1.2173         0.0062         0.0058         0.0000         1.0000         0.5854         1.0000
         1.2180         0.0062         0.0058         0.0000         1.0000         0.5853         1.0000
         1.2187         0.0062         0.0058         0.0000         1.0000         0.5852         1.0000
         1.2193         0.0062         0.0058         0.0000         1.0000         0.5851         1.0000
         1.2200         0.0062         0.0058         0.0000         1.0000         0.5850         1.0000
         1.2207         0.0062         0.0058         0.0000         1.0000         0.5850         1.0000
         1.2213         0.0062         0.0058         0.0000         1.0000         0.5849         1.0000
         1.2220         0.0062         0.0058         0.0000         1.0000         0.5848         1.0000
         1.2227         0.0062         0.0058         0.0000         1.0000         0.5847         1.0000
         1.2233         0.0062         0.0058         0.0000         1.0000         0.5847         1.0000
         1.2240         0.0063         0.0059         0.0000         1.0000         0.5846         1.0000
         1.2247         0.0063         0.0059         0.0000         1.0000         0.5845         1.0000
         1.2253         0.0063         0.0059         0.0000         1.0000         0.5844         1.0000
         1.2260         0.0063         0.0059         0.0000         1.0000         0.5843         1.0000
         1.2267         0.0063         0.0059         0.0000         1.0000         0.5843         1.0000
         1.2273         0.0063         0.0059         0.0000         1.0000         0.5842         1.0000
         1.2280         0.0063         0.0059         0.0000         1.0000         0.5841         1.0000
         1.2287         0.0063         0.0059         0.0000         1.0000         0.5840         1.0000
         1.2293         0.0063         0.0059         0.0000         1.0000         0.5839         1.0000
         1.2300         0.0063         0.0059         0.0000         1.0000         0.5839         1.0000
         1.2307         0.0063         0.0059         0.0000         1.0000         0.5838         1.0000
         1.2313         0.0063         0.0059         0.0000         1.0000         0.5837         1.0000
         1.2320         0.0063         0.0059         0.0000         1.0000         0.5836         1.0000
         1.2327         0.0063         0.0059         0.0000         1.0000         0.5836         1.0000
         1.2333         0.0063         0.0059         0.0000         1.0000         0.5835         1.0000
         1.2340         0.0063         0.0059         0.0000         1.0000         0.5834         1.0000
         1.2347         0.0063         0.0059         0.0000         1.0000         0.5833         1.0000
         1.2353         0.0063         0.0059         0.0000         1.0000         0.5832         1.0000
         1.2360         0.0064         0.0059         0.0000         1.0000         0.5832         1.0000
         1.2367         0.0064         0.0059         0.0000         1.0000         0.5831         1.0000
         1.2373         0.0064         0.0059         0.0000         1.0000         0.5830         1.0000
         1.2380         0.0064         0.0060         0.0000         1.0000         0.5829         1.0000
         1.2387         0.0064         0.0060         0.0000         1.0000         0.5828         1.0000
         1.2393         0.0064         0.0060         0.0000         1.0000         0.5828         1.0000
         1.2400         0.0064         0.0060         0.0000         1.0000         0.5827         1.0000
         1.2407         0.0064         0.0060         0.0000         1.0000         0.5826         1.0000
         1.2413         0.0064         0.0060         0.0000         1.0000         0.5825         1.0000
         1.2420         0.0064         0.0060         0.0000         1.0000         0.5824         1.0000
         1.2427         0.0064         0.0060         0.0000         1.0000         0.5824         1.0000
         1.2433         0.0064         0.0060         0.0000         1.0000         0.5823         1.0000
         1.2440         0.0064         0.0060         0.0000         1.0000         0.5822         1.0000
         1.2447         0.0064         0.0060         0.0000         1.0000         0.5821         1.0000
         1.2453         0.0064         0.0060         0.0000         1.0000         0.5820         1.0000
         1.2460         0.0064         0.0060         0.0000         1.0000         0.5820         1.0000
         1.2467         0.0064         0.0060         0.0000         1.0000         0.5819         1.0000
         1.2473         0.0064         0.0060         0.0000         1.0000         0.5818         1.0000
         1.2480         0.0065         0.0060         0.0000         1.0000         0.5817         1.0000
         1.2487         0.0065         0.0060         0.0000         1.0000         0.5816         1.0000
         1.2493         0.0065         0.0060         0.0000         1.0000         0.5816         1.0000
         1.2500         0.0065         0.0060         0.0000         1.0000         0.5815         1.0000
         1.2507         0.0065         0.0060         0.0000         1.0000         0.5814         1.0000
         1.2513         0.0065         0.0060         0.0000         1.0000         0.5813         1.0000
         1.2520         0.0065         0.0061         0.0000         1.0000         0.5812         1.0000
         1.2527         0.0065         0.0061         0.0000         1.0000         0.5811         1.0000
         1.2533         0.0065         0.0061         0.0000         1.0000         0.5811         1.0000
         1.2540         0.0065         0.0061         0.0000         1.0000         0.5810         1.0000
         1.2547         0.0065         0.0061         0.0000         1.0000         0.5809         1.0000
         1.2553         0.0065         0.0061         0.0000         1.0000         0.5808         1.0000
         1.2560         0.0065         0.0061         0.0000         1.0000         0.5807         1.0000
         1.2567         0.0065         0.0061         0.0000         1.0000         0.5807         1.0000
         1.2573         0.0065         0.0061         0.0000         1.0000         0.5806         1.0000
         1.2580         0.0065         0.0061         0.0000         1.0000         0.5805         1.0000
         1.2587         0.0065         0.0061         0.0000         1.0000         0.5804         1.0000
         1.2593         0.0065         0.0061         0.0000         1.0000         0.5803         1.0000
         1.2600         0.0066         0.0061         0.0000         1.0000         0.5803         1.0000
         1.2607         0.0066         0.0061         0.0000         1.0000         0.5802         1.0000
         1.2613         0.0066         0.0061         0.0000         1.0000         0.5801         1.0000
         1.2620         0.0066         0.0061         0.0000         1.0000         0.5800         1.0000
         1.2627         0.0066         0.0061         0.0000         1.0000         0.5799         1.0000
         1.2633         0.0066         0.0061         0.0000         1.0000         0.5798         1.0000
         1.2640         0.0066         0.0061         0.0000         1.0000         0.5798         1.0000
         1.2647         0.0066         0.0061         0.0000         1.0000         0.5797         1.0000
         1.2653         0.0066         0.0062         0.0000         1.0000         0.5796         1.0000
         1.2660         0.0066         0.0062         0.0000         1.0000         0.5795         1.0000
         1.2667         0.0066         0.0062         0.0000         1.0000         0.5794         1.0000
         1.2673         0.0066         0.0062         0.0000         1.0000         0.5794         1.0000
         1.2680         0.0066         0.0062         0.0000         1.0000         0.5793         1.0000
         1.2687         0.0066         0.0062         0.0000         1.0000         0.5792         1.0000
         1.2693         0.0066         0.0062         0.0000         1.0000         0.5791         1.0000
         1.2700         0.0066         0.0062         0.0000         1.0000         0.5790         1.0000
         1.2707         0.0066         0.0062         0.0000         1.0000         0.5789         1.0000
         1.2713         0.0067         0.0062         0.0000         1.0000         0.5789         1.0000
         1.2720         0.0067         0.0062         0.0000         1.0000         0.5788         1.0000
         1.2727         0.0067         0.0062         0.0000         1.0000         0.5787         1.0000
         1.2733         0.0067         0.0062         0.0000         1.0000         0.5786         1.0000
         1.2740         0.0067         0.0062         0.0000         1.0000         0.5785         1.0000
         1.2747         0.0067         0.0062         0.0000         1.0000         0.5784         1.0000
         1.2753         0.0067         0.0062         0.0000         1.0000         0.5784         1.0000
         1.2760         0.0067         0.0062         0.0000         1.0000         0.5783         1.0000
         1.2767         0.0067         0.0062         0.0000         1.0000         0.5782         1.0000
         1.2773         0.0067         0.0062         0.0000         1.0000         0.5781         1.0000
         1.2780         0.0067         0.0063         0.0000         1.0000         0.5780         1.0000
         1.2787         0.0067         0.0063         0.0000         1.0000         0.5779         1.0000
         1.2793         0.0067         0.0063         0.0000         1.0000         0.5779         1.0000
         1.2800         0.0067         0.0063         0.0000         1.0000         0.5778         1.0000
         1.2807         0.0067         0.0063         0.0000         1.0000         0.5777         1.0000
         1.2813         0.0067         0.0063         0.0000         1.0000         0.5776         1.0000
         1.2820         0.0068         0.0063         0.0000         1.0000         0.5775         1.0000
         1.2827         0.0068         0.0063         0.0000         1.0000         0.5774         1.0000
         1.2833         0.0068         0.0063         0.0000         1.0000         0.5774         1.0000
         1.2840         0.0068         0.0063         0.0000         1.0000         0.5773         1.0000
         1.2847         0.0068         0.0063         0.0000         1.0000         0.5772         1.0000
         1.2853         0.0068         0.0063         0.0000         1.0000         0.5771         1.0000
         1.2860         0.0068         0.0063         0.0000         1.0000         0.5770         1.0000
         1.2867         0.0068         0.0063         0.0000         1.0000         0.5769         1.0000
         1.2873         0.0068         0.0063         0.0000         1.0000         0.5769         1.0000
         1.2880         0.0068         0.0063         0.0000         1.0000         0.5768         1.0000
         1.2887         0.0068         0.0063         0.0000         1.0000         0.5767         1.0000
         1.2893         0.0068         0.0063         0.0000         1.0000         0.5766         1.0000
         1.2900         0.0068         0.0063         0.0000         1.0000         0.5765         1.0000
         1.2907         0.0068         0.0064         0.0000         1.0000         0.5764         1.0000
         1.2913         0.0068         0.0064         0.0000         1.0000         0.5763         1.0000
         1.2920         0.0068         0.0064         0.0000         1.0000         0.5763         1.0000
         1.2927         0.0069         0.0064         0.0000         1.0000         0.5762         1.0000
         1.2933         0.0069         0.0064         0.0000         1.0000         0.5761         1.0000
         1.2940         0.0069         0.0064         0.0000         1.0000         0.5760         1.0000
         1.2947         0.0069         0.0064         0.0000         1.0000         0.5759         1.0000
         1.2953         0.0069         0.0064         0.0000         1.0000         0.5758         1.0000
         1.2960         0.0069         0.0064         0.0000         1.0000         0.5758         1.0000
         1.2967         0.0069         0.0064         0.0000         1.0000         0.5757         1.0000
         1.2973         0.0069         0.0064         0.0000         1.0000         0.5756         1.0000
         1.2980         0.0069         0.0064         0.0000         1.0000         0.5755         1.0000
         1.2987         0.0069         0.0064         0.0000         1.0000         0.5754         1.0000
         1.2993         0.0069         0.0064         0.0000         1.0000         0.5753         1.0000
         1.3000         0.0069         0.0064         0.0000         1.0000         0.5752         1.0000
         1.3007         0.0069         0.0064         0.0000         1.0000         0.5752         1.0000
         1.3013         0.0069         0.0064         0.0000         1.0000         0.5751         1.0000
         1.3020         0.0069         0.0064         0.0000         1.0000         0.5750         1.0000
         1.3027         0.0069         0.0064         0.0000         1.0000         0.5749         1.0000
         1.3033         0.0070         0.0065         0.0000         1.0000         0.5748         1.0000
         1.3040         0.0070         0.0065         0.0000         1.0000         0.5747         1.0000
         1.3047         0.0070         0.0065         0.0000         1.0000         0.5746         1.0000
         1.3053         0.0070         0.0065         0.0000         1.0000         0.5746         1.0000
         1.3060         0.0070         0.0065         0.0000         1.0000         0.5745         1.0000
         1.3067         0.0070         0.0065         0.0000         1.0000         0.5744         1.0000
         1.3073         0.0070         0.0065         0.0000         1.0000         0.5743         1.0000
         1.3080         0.0070         0.0065         0.0000         1.0000         0.5742         1.0000
         1.3087         0.0070         0.0065         0.0000         1.0000         0.5741         1.0000
         1.3093         0.0070         0.0065         0.0000         1.0000         0.5740         1.0000
         1.3100         0.0070         0.0065         0.0000         1.0000         0.5740         1.0000
         1.3107         0.0070         0.0065         0.0000         1.0000         0.5739         1.0000
         1.3113         0.0070         0.0065         0.0000         1.0000         0.5738         1.0000
         1.3120         0.0070         0.0065         0.0000         1.0000         0.5737         1.0000
         1.3127         0.0070         0.0065         0.0000         1.0000         0.5736         1.0000
         1.3133         0.0070         0.0065         0.0000         1.0000         0.5735         1.0000
         1.3140         0.0071         0.0065         0.0000         1.0000         0.5734         1.0000
         1.3147         0.0071         0.0065         0.0000         1.0000         0.5733         1.0000
         1.3153         0.0071         0.0066         0.0000         1.0000         0.5733         1.0000
         1.3160         0.0071         0.0066         0.0000         1.0000         0.5732         1.0000
         1.3167         0.0071         0.0066         0.0000         1.0000         0.5731         1.0000
         1.3173         0.0071         0.0066         0.0000         1.0000         0.5730         1.0000
         1.3180         0.0071         0.0066         0.0000         1.0000         0.5729         1.0000
         1.3187         0.0071         0.0066         0.0000         1.0000         0.5728         1.0000
         1.3193         0.0071         0.0066         0.0000         1.0000         0.5727         1.0000
         1.3200         0.0071         0.0066         0.0000         1.0000         0.5726         1.0000
         1.3207         0.0071         0.0066         0.0000         1.0000         0.5726         1.0000
         1.3213         0.0071         0.0066         0.0000         1.0000         0.5725         1.0000
         1.3220         0.0071         0.0066         0.0000         1.0000         0.5724         1.0000
         1.3227         0.0071         0.0066         0.0000         1.0000         0.5723         1.0000
         1.3233         0.0071         0.0066         0.0000         1.0000         0.5722         1.0000
         1.3240         0.0072         0.0066         0.0000         1.0000         0.5721         1.0000
         1.3247         0.0072         0.0066         0.0000         1.0000         0.5720         1.0000
         1.3253         0.0072         0.0066         0.0000         1.0000         0.5719         1.0000
         1.3260         0.0072         0.0066         0.0000         1.0000         0.5719         1.0000
         1.3267         0.0072         0.0067         0.0000         1.0000         0.5718         1.0000
         1.3273         0.0072         0.0067         0.0000         1.0000         0.5717         1.0000
         1.3280         0.0072         0.0067         0.0000         1.0000         0.5716         1.0000
         1.3287         0.0072         0.0067         0.0000         1.0000         0.5715         1.0000
         1.3293         0.0072         0.0067         0.0000         1.0000         0.5714         1.0000
         1.3300         0.0072         0.0067         0.0000         1.0000         0.5713         1.0000
         1.3307         0.0072         0.0067         0.0000         1.0000         0.5712         1.0000
         1.3313         0.0072         0.0067         0.0000         1.0000         0.5711         1.0000
         1.3320         0.0072         0.0067         0.0000         1.0000         0.5711         1.0000
         1.3327         0.0072         0.0067         0.0000         1.0000         0.5710         1.0000
         1.3333         0.0073         0.0067         0.0000         1.0000         0.5709         1.0000
         1.3340         0.0073         0.0067         0.0000         1.0000         0.5708         1.0000
         1.3347         0.0073         0.0067         0.0000         1.0000         0.5707         1.0000
         1.3353         0.0073         0.0067         0.0000         1.0000         0.5706         1.0000
         1.3360         0.0073         0.0067         0.0000         1.0000         0.5705         1.0000
         1.3367         0.0073         0.0067         0.0000         1.0000         0.5704         1.0000
         1.3373         0.0073         0.0067         0.0000         1.0000         0.5703         1.0000
         1.3380         0.0073         0.0067         0.0000         1.0000         0.5703         1.0000
         1.3387         0.0073         0.0068         0.0000         1.0000         0.5702         1.0000
         1.3393         0.0073         0.0068         0.0000         1.0000         0.5701         1.0000
         1.3400         0.0073         0.0068         0.0000         1.0000         0.5700         1.0000
         1.3407         0.0073         0.0068         0.0000         1.0000         0.5699         1.0000
         1.3413         0.0073         0.0068         0.0000         1.0000         0.5698         1.0000
         1.3420         0.0073         0.0068         0.0000         1.0000         0.5697         1.0000
         1.3427         0.0073         0.0068         0.0000         1.0000         0.5696         1.0000
         1.3433         0.0074         0.0068         0.0000         1.0000         0.5695         1.0000
         1.3440         0.0074         0.0068         0.0000         1.0000         0.5695         1.0000
         1.3447         0.0074         0.0068         0.0000         1.0000         0.5694         1.0000
         1.3453         0.0074         0.0068         0.0000         1.0000         0.5693         1.0000
         1.3460         0.0074         0.0068         0.0000         1.0000         0.5692         1.0000
         1.3467         0.0074         0.0068         0.0000         1.0000         0.5691         1.0000
         1.3473         0.0074         0.0068         0.0000         1.0000         0.5690         1.0000
         1.3480         0.0074         0.0068         0.0000         1.0000         0.5689         1.0000
         1.3487         0.0074         0.0068         0.0000         1.0000         0.5688         1.0000
         1.3493         0.0074         0.0069         0.0000         1.0000         0.5687         1.0000
         1.3500         0.0074         0.0069         0.0000         1.0000         0.5686         1.0000
         1.3507         0.0074         0.0069         0.0000         1.0000         0.5685         1.0000
         1.3513         0.0074         0.0069         0.0000         1.0000         0.5685         1.0000
         1.3520         0.0074         0.0069         0.0000         1.0000         0.5684         1.0000
         1.3527         0.0075         0.0069         0.0000         1.0000         0.5683         1.0000
         1.3533         0.0075         0.0069         0.0000         1.0000         0.5682         1.0000
         1.3540         0.0075         0.0069         0.0000         1.0000         0.5681         1.0000
         1.3547         0.0075         0.0069         0.0000         1.0000         0.5680         1.0000
         1.3553         0.0075         0.0069         0.0000         1.0000         0.5679         1.0000
         1.3560         0.0075         0.0069         0.0000         1.0000         0.5678         1.0000
         1.3567         0.0075         0.0069         0.0000         1.0000         0.5677         1.0000
         1.3573         0.0075         0.0069         0.0000         1.0000         0.5676         1.0000
         1.3580         0.0075         0.0069         0.0000         1.0000         0.5675         1.0000
         1.3587         0.0075         0.0069         0.0000         1.0000         0.5675         1.0000
         1.3593         0.0075         0.0069         0.0000         1.0000         0.5674         1.0000
         1.3600         0.0075         0.0069         0.0000         1.0000         0.5673         1.0000
         1.3607         0.0075         0.0070         0.0000         1.0000         0.5672         1.0000
         1.3613         0.0075         0.0070         0.0000         1.0000         0.5671         1.0000
         1.3620         0.0076         0.0070         0.0000         1.0000         0.5670         1.0000
         1.3627         0.0076         0.0070         0.0000         1.0000         0.5669         1.0000
         1.3633         0.0076         0.0070         0.0000         1.0000         0.5668         1.0000
         1.3640         0.0076         0.0070         0.0000         1.0000         0.5667         1.0000
         1.3647         0.0076         0.0070         0.0000         1.0000         0.5666         1.0000
         1.3653         0.0076         0.0070         0.0000         1.0000         0.5665         1.0000
         1.3660         0.0076         0.0070         0.0000         1.0000         0.5664         1.0000
         1.3667         0.0076         0.0070         0.0000         1.0000         0.5663         1.0000
         1.3673         0.0076         0.0070         0.0000         1.0000         0.5663         1.0000
         1.3680         0.0076         0.0070         0.0000         1.0000         0.5662         1.0000
         1.3687         0.0076         0.0070         0.0000         1.0000         0.5661         1.0000
         1.3693         0.0076         0.0070         0.0000         1.0000         0.5660         1.0000
         1.3700         0.0076         0.0070         0.0000         1.0000         0.5659         1.0000
         1.3707         0.0077         0.0070         0.0000         1.0000         0.5658         1.0000
         1.3713         0.0077         0.0071         0.0000         1.0000         0.5657         1.0000
         1.3720         0.0077         0.0071         0.0000         1.0000         0.5656         1.0000
         1.3727         0.0077         0.0071         0.0000         1.0000         0.5655         1.0000
         1.3733         0.0077         0.0071         0.0000         1.0000         0.5654         1.0000
         1.3740         0.0077         0.0071         0.0000         1.0000         0.5653         1.0000
         1.3747         0.0077         0.0071         0.0000         1.0000         0.5652         1.0000
